PartitionKey,RowKey,ExternalId,ExternalId@type,ConnectorId,ConnectorId@type,TwinId,TwinId@type,NuvoloId,NuvoloId@type,Code,Code@type,GeometryViewerId,GeometryViewerId@type,Unit,Unit@type
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264AV26,264AV26,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264AV3,264AV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264AV4,264AV4,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264AV7,264AV7,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264AV8,264AV8,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264BO1,264BO1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264BO2,264BO2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264BV1,264BV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264MSV1,264MSV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264MSV2,264MSV2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264MSV3,264MSV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264MSV5,264MSV5,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264MSV6,264MSV6,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264MSV7,264MSV7,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-264MSV9,264MSV9,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AI1,270AI1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AI4,270AI4,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV1,270AV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV14,270AV14,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV15,270AV15,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV17,270AV17,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV18,270AV18,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV19,270AV19,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV2,270AV2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV20,270AV20,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV21,270AV21,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV22,270AV22,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV23,270AV23,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV24,270AV24,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV26,270AV26,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV3,270AV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV4,270AV4,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV7,270AV7,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270AV8,270AV8,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270BO1,270BO1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270BO2,270BO2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270BV1,270BV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270MSV1,270MSV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270MSV2,270MSV2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270MSV3,270MSV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270MSV5,270MSV5,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270MSV6,270MSV6,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270MSV7,270MSV7,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-270MSV9,270MSV9,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV1,271AV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV14,271AV14,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV15,271AV15,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV17,271AV17,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV19,271AV19,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV2,271AV2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV21,271AV21,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV22,271AV22,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV26,271AV26,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV3,271AV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV4,271AV4,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271AV8,271AV8,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271BO2,271BO2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271BV1,271BV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271MSV1,271MSV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271MSV2,271MSV2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271MSV3,271MSV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271MSV5,271MSV5,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271MSV6,271MSV6,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-271MSV7,271MSV7,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AI4,278AI4,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV14,278AV14,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV19,278AV19,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV2,278AV2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV21,278AV21,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV22,278AV22,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV23,278AV23,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV24,278AV24,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV26,278AV26,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV3,278AV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV4,278AV4,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278AV7,278AV7,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278BO1,278BO1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278BO2,278BO2,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278BV1,278BV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278MSV1,278MSV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278MSV3,278MSV3,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278MSV5,278MSV5,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-278MSV6,278MSV6,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287AI1,287AI1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287AV15,287AV15,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287AV17,287AV17,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287AV18,287AV18,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287AV19,287AV19,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287AV21,287AV21,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287AV22,287AV22,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287BV1,287BV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-287MSV7,287MSV7,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-290AI1,290AI1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-290AI4,290AI4,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
devtest,4c6d226c-5f9b-40b3-825c-99cee9ed8f55-290AV1,290AV1,String,4c6d226c-5f9b-40b3-825c-99cee9ed8f55,Guid,SPC12f452gs7232353,String,LOC12345,String,Room 23,String,d4a5a3fe-edb8-4366-862e-2cf7fc6d5def,String,pp1,String
